# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
3.441720860430214635e-01,-1.556556556556556448e-01,4.350099252441412065e-06
3.451725862931465660e-01,-1.546546546546546663e-01,4.522420988018829970e-06
3.461730865432716131e-01,-1.536536536536536324e-01,4.701544935072826893e-06
3.471735867933966602e-01,-1.526526526526526539e-01,4.887737661603576140e-06
3.481740870435217627e-01,-1.516516516516516755e-01,5.081276024977187407e-06
3.491745872936468098e-01,-1.506506506506506415e-01,5.282447556331110002e-06
3.501750875437718569e-01,-1.496496496496496631e-01,5.491550858388267520e-06
3.511755877938969039e-01,-1.486486486486486291e-01,5.708896016863891908e-06
3.521760880440220065e-01,-1.476476476476476507e-01,5.934805026026988732e-06
3.531765882941470536e-01,-1.466466466466466723e-01,6.169612228695230320e-06
3.541770885442721006e-01,-1.456456456456456383e-01,6.413664771075757252e-06
3.551775887943971477e-01,-1.446446446446446599e-01,6.667323072786739808e-06
3.561780890445222503e-01,-1.436436436436436259e-01,6.930961312565583864e-06
3.571785892946472973e-01,-1.426426426426426475e-01,7.204967929841988516e-06
3.581790895447723444e-01,-1.416416416416416690e-01,7.489746142773709894e-06
3.591795897948974470e-01,-1.406406406406406351e-01,7.785714482926131921e-06
3.601800900450224940e-01,-1.396396396396396566e-01,8.093307347097189989e-06
3.611805902951475411e-01,-1.386386386386386227e-01,8.412975566519042574e-06
3.621810905452725882e-01,-1.376376376376376443e-01,8.745186993913641366e-06
3.631815907953976907e-01,-1.366366366366366658e-01,9.090427108613441487e-06
3.641820910455227378e-01,-1.356356356356356319e-01,9.449199640125232610e-06
3.651825912956477849e-01,-1.346346346346346534e-01,9.822027210431724610e-06
3.661830915457728874e-01,-1.336336336336336195e-01,1.020945199527517207e-05
